partition,mol,smiles,strength,absorption,E_S1_eV,E_T1_eV,E_ST_eV,f_osc_S1
partition_0,mol0437,CCCCCOc1cc(OCCCC)c(C=O)cc1C=O,0,4,3.875700,3.502300,0.373400,0.006016
partition_0,mol0438,CCCCCCCCCCCCCC(=O)c1ccc(F)cc1,0,4,3.779300,3.812300,-0.033000,0.002215
partition_0,mol0439,CCCCCCCOc1cc(OCCCCC)c(C=O)cc1C=O,0,4,3.878600,3.515300,0.363300,0.000282
partition_0,mol0440,CCOC(=O)CCCCN1c2ccc(F)cc2CCC1C,0,4,3.705700,3.078100,0.627600,0.100356
partition_0,mol0441,COC(=O)c1ccc(O)cc1,0,4,4.707600,3.891400,0.816200,0.003070
partition_0,mol0442,CCCCCCCCCCOc1cc(OCCCCCCC)c(C=O)cc1C=O,0,4,3.102900,2.071400,1.031500,0.298760
partition_0,mol0443,CCCCCC(=O)c1nc2ccccc2[nH]1,0,4,3.988100,3.313300,0.674800,0.152610
partition_0,mol0444,CCCCCCCCCCCCCSCCCCCCCCCCC,0,4,5.712400,5.679000,0.033400,0.018342
partition_0,mol0445,Cc1cc(N2c3ccccc3Sc3cc(N(c4ccccc4)c4ccccc4)ccc32)ccc1C#N,1,0,3.656300,3.079000,0.577300,0.868824
partition_0,mol0446,Clc1ccc2cc3ccccc3cc2c1,1,0,3.493200,2.331700,1.161500,0.191651
partition_0,mol0447,Cc1cc(C)cc(-n2c3ccccc3c3ccc4c5ccccc5n(-c5cc(C)cc(C)c5)c4c32)c1,1,0,3.510100,3.035200,0.474900,0.219637
partition_0,mol0448,Cc1cc(-n2c3ccccc3c3cc4ccccc4cc32)c2ccccc2c1,1,0,3.295400,2.634800,0.660600,0.117682
partition_0,mol0449,CCCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C(C)=C(C)C1=C2c1ccc2c3ccccc3n(-c3ccccc3)c2c1,1,0,2.796300,1.453500,1.342800,0.935555
partition_0,mol0450,CC1=N/C(=C\c2c3ccccc3cc3ccccc23)C(=O)O1,1,0,2.771300,1.798700,0.972600,0.599251
partition_0,mol0451,COCCC1=CC2=NC1=CC=c1[nH]c(cc1CCOC)=C1C=C(C)C(=N1)c1[nH]c2cc1CCOC,1,0,0.718100,0.341700,0.376400,0.032593
partition_0,mol0452,Cc1cc2ccccc2c2cc3ccccc3cc12,1,0,3.648500,2.689100,0.959400,0.050845
partition_0,mol0453,N#Cc1cccc(N(c2ccccc2)c2ccccc2)c1,1,0,3.406800,2.958500,0.448300,0.060195
partition_0,mol0454,CC1=N/C(=C\c2ccc(N3CCOCC3)cc2)C(=O)N1,1,0,3.211400,1.864100,1.347300,1.686323
partition_0,mol0455,CC1(C)CC=C(/C=C/C(N)=C/C=C2C=Nc3ccccc3C2(C)C)C1,1,0,3.023000,1.596000,1.427000,2.808126
partition_0,mol0456,CN(C)c1ccc(C#Cc2cc(C#N)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,1,0,2.874400,2.156500,0.717900,2.995023
partition_0,mol0457,Cc1cc(N2c3ccccc3Oc3cc(N(c4ccccc4)c4ccccc4)ccc32)ccc1C#N,1,0,3.023900,2.736500,0.287400,0.283873
partition_0,mol0458,CC1=P(c2ccccc2)(c2ccccc2)C(c2ccccc2)=CC(=Cc2ccccc2)C1,1,0,2.565400,2.520800,0.044600,0.000703
partition_0,mol0459,CC1=Cc2ccc3ccccc3[n+]2[B-](F)(F)N1c1cccc2ccccc12,1,0,2.913900,2.021300,0.892600,0.501708
partition_0,mol0460,C[Si](C)C#Cc1c2ccccc2c(C#C[Si](C)(C)C)c2cc3ccccc3cc12,1,0,1.928000,1.928000,0.000000,0.022752
partition_0,mol0461,Cc1ccc2cc3ccccc3cc2c1,1,0,3.501500,2.348700,1.152800,0.189999
partition_0,mol0462,Cc1cnc2oc3cc(-n4c5ccc(N(c6ccccc6)c6ccccc6)cc5c5cccnc54)cnc3c2c1,1,0,3.384600,2.979400,0.405200,0.080773
partition_0,mol0463,CCOc1cc(/C=C2/C(=N)N3N=CSC3=NC2=O)cc(OC)c1OC,1,0,2.854300,1.863500,0.990800,0.548590
partition_0,mol0464,S=[PH]1c2cc(N3c4ccccc4Oc4ccccc43)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc21,1,0,3.222100,2.943800,0.278300,0.679157
partition_0,mol0465,Cc1cc(C)cc(-c2ccc3c(c2)c2cc(C)ccc2n3-c2cc(C)cc3ccccc23)c1,1,0,3.772200,3.279500,0.492700,0.257907
partition_0,mol0466,O=S(=O)(c1ccccc1)c1ccc(-c2cccc(-n3c4ccccc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)c2)cc1,1,0,3.457300,3.014300,0.443000,0.093363
partition_0,mol0467,CC1=Cc2cc3ccccc3n2[B-](F)(F)[N+]1=C1C=NC=N1,1,0,2.028300,1.309200,0.719100,0.000172
partition_0,mol0468,CSc1cc2ccc3cccc4ccc(c1)c2c34,1,0,3.381200,2.784300,0.596900,0.041190
partition_0,mol0469,CSc1ccc2[nH]c3ccccc3c2c1,1,0,3.713600,3.145800,0.567800,0.077598
partition_0,mol0470,CC1=N/C(=C/c2c3ccccc3cc3ccccc23)C(=O)N1,1,0,2.818000,1.973600,0.844400,0.394400
partition_0,mol0471,CCc1ccc2cc3cc(C)ccc3cc2c1,1,0,3.472100,2.353700,1.118400,0.187281
partition_0,mol0472,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(C)=C1,1,0,2.151900,1.531100,0.620800,0.213969
partition_0,mol0473,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,0,3.420200,2.685600,0.734600,0.167233
partition_0,mol0474,CCC1=C/C(=C2\C=CC(C)=N2)C1=O,1,0,3.000000,2.195000,0.805000,0.014120
partition_0,mol0475,COc1ccc(-n2c(-c3ccc4n3[B-](F)(F)[N+]3=C(C)C(C)=C(C)C3=C4C)nc3c4ccccc4c4ccccc4c32)cc1,1,0,2.817700,1.475700,1.342000,1.070453
partition_0,mol0476,CCCC1=Cc2nc1cc(NC(C)=O)c1nc(ccc3[nH]c2cc3CCC)C(C)=C1,1,0,1.688500,1.466000,0.222500,0.054048
partition_0,mol0477,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCOC)C(C)=C1,1,0,2.153700,1.523600,0.630100,0.227060
partition_0,mol0478,CCCCCC1(C)c2cc(C=Cc3ccc(C#N)cc3)ccc2-c2ccc(C=Cc3ccc(C#N)cc3)cc21,1,0,3.481400,2.751800,0.729600,3.802577
partition_0,mol0479,CN(C)c1ccc(C2=CC(=O)C=CC2=O)cc1,1,0,1.802100,0.958100,0.844000,0.348909
partition_0,mol0480,CSc1cc(C(F)(F)F)c(N2c3ccccc3Oc3cc(-n4c5ccccc5c5ccccc54)ccc32)c(C(F)(F)F)c1,1,0,3.128400,2.774600,0.353800,0.033797
partition_0,mol0481,CC1=Cc2cc3cc4ccccc4cc3cc2NB1c1ccccc1,1,0,3.006000,1.949800,1.056200,0.166595
partition_0,mol0482,Cc1cc2c([nH]1)[nH]c1ccccc12,1,0,4.146400,3.639400,0.507000,0.040786
partition_0,mol0483,CCCc1cc2[nH]c1ccc1nc(c3cc(CCC)c(ccc4nc2C=C4)[nH]3)C=C1C,1,0,2.165100,1.530200,0.634900,0.228897
partition_0,mol0484,CSc1ccc(N(C)c2ccccc2)cc1,1,0,3.755500,3.177300,0.578200,0.078033
partition_0,mol0485,CC1=CC(=[N+]2C(C)=Cc3c(C)cc(C)n3[B-]2(F)F)c2ccccc21,1,0,2.109700,0.594300,1.515400,0.219315
partition_0,mol0486,Cc1cc(-c2c(C#N)c(-c3c(C#N)cccc3C#N)c(C#N)c(-c3c(C#N)cccc3C#N)c2C#N)c2oc(=O)ccc2c1,1,0,3.948600,3.279300,0.669300,0.245401
partition_0,mol0487,CN1N=CC(=N)C1=O,1,0,2.427800,1.656500,0.771300,0.074576
partition_0,mol0488,Cc1ccc2oc3ncc(N4c5ccccc5N(c5ccccc5)c5ccccc54)cc3c2c1,1,0,2.605200,2.356700,0.248500,0.000685
partition_0,mol0489,c1ccc(N(c2ccccc2)c2ccc3c(c2)Sc2ccccc2N3C2CCCC2)cc1,1,0,3.415300,3.057600,0.357700,0.220405
partition_0,mol0490,Cc1cc2ccc1[nH]2,1,0,0.502100,0.946900,-0.444800,0.011051
partition_0,mol0491,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2c(-c2cccc(OC)c2)c3-c2cccc(OC)c2)C(C)=C1,1,0,2.139600,1.533200,0.606400,0.301585
partition_0,mol0492,CCCc1c2n(c3cc4ccccc4cc13)C(=O)C(C)=C2,1,0,2.606700,2.037500,0.569200,0.015236
partition_0,mol0493,O=S(=O)(c1ccccc1)c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1,1,0,2.610500,2.356500,0.254000,0.001517
partition_0,mol0494,Cc1cc(C)cc(C(=O)c2cc(C)cc(N3c4ccccc4Sc4ccccc43)c2)c1,1,0,3.193500,2.840300,0.353200,0.041555
partition_0,mol0495,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C(C)=C(C)C1=C2c1ccccc1,1,0,2.802400,1.451500,1.350900,0.933462
partition_0,mol0496,CC1=c2c(cc3cccc4ccc(N5CCCC5)c2c43)C=C1,1,0,1.511400,0.892000,0.619400,0.109710
partition_0,mol0497,Cc1cc(C)c2c(c1)c1cc(C)cc(C)c1n2-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,1,0,3.082200,2.713400,0.368800,0.017676
partition_0,mol0498,CC1=C2C=CC=[N+]2[B-](F)(F)n2c(C)ccc21,1,0,2.923000,1.439900,1.483100,0.807265
partition_0,mol0499,Cc1cc(C)c(C)c(N2c3ccccc3Nc3ccccc32)c1C,1,0,2.465600,2.215400,0.250200,0.000062
partition_0,mol0500,N#Cc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c43,1,0,3.112900,2.264500,0.848400,2.176828
partition_0,mol0501,CC1(C)CC(=O)C2=C(C1)NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(C#N)cc1,1,1,2.959000,2.095000,0.864000,0.244637
partition_0,mol0502,CC(C)(C)C1=Cc2ccc3c4c(ccc1c24)C=C3,1,1,1.619100,1.305200,0.313900,0.000674
partition_0,mol0503,CCCCCC1(CCC)c2cc(N3c4ccccc4Sc4ccccc43)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,1,1,3.328100,2.919900,0.408200,0.065358
partition_0,mol0504,Cc1cc(N(C)c2ccccc2)ccc1-c1nc2ccccc2c2ccccc12,1,1,3.777700,3.312700,0.465000,0.789765
partition_0,mol0505,CCCCCCCCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,1,1,2.359100,1.627900,0.731200,0.520807
partition_0,mol0506,Cc1c(Cl)cccc1N1C(=O)C(=O)NC1=S,1,1,2.708800,2.708500,0.000300,0.000001
partition_0,mol0507,COc1ccc(C2=NN(CN3C(=O)C(=O)c4ccccc43)C(=O)C2)cc1,1,1,2.265200,1.973600,0.291600,0.013859
partition_0,mol0508,CCc1ccc2c(c1)C(C)(C)C(=O)N2C1CCCCC1,1,1,4.412900,3.888000,0.524900,0.029559
partition_0,mol0509,O=c1cc(O)c(=O)c1=O,1,1,1.283000,1.283000,0.000000,0.000001
partition_0,mol0510,COc1cccc(N2C(=O)C(=O)NC2=S)c1,1,1,2.624100,2.622400,0.001700,0.000293
partition_0,mol0511,CC1=Cc2cc(C(=O)c3ccccc3)c3c4c(ccc1c24)C=C3,1,1,1.567400,1.258800,0.308600,0.000203
partition_0,mol0512,CC1=CC(C)=C2C=CC=C12,1,1,0.550400,0.198900,0.351500,0.000155
partition_0,mol0513,O=C1NC(=O)N(c2ccccc2)C1=O,1,1,3.416700,3.336600,0.080100,0.004417
partition_0,mol0514,CCCCCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2C2CCCC21,1,1,3.206400,1.901600,1.304800,1.466100
partition_0,mol0515,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C(C)=C(C)C1=C2c1c2ccccc2cc2ccccc12,1,1,2.797100,1.453900,1.343200,0.941266
partition_0,mol0516,Cc1cc(Cc2ccc3c(c2)c2cc(C)ccc2n3C)cc(C(=O)c2ccccc2)c1,1,1,3.337100,3.337900,-0.000800,0.000532
partition_0,mol0517,CC1(C)CCc2cc3c(cc21)c1ccccc1n3-c1ccccc1,1,1,3.808400,3.374300,0.434100,0.142498
partition_0,mol0518,Cc1cc2ccccc2c2[n+]1[B-](c1ccccc1)(c1ccccc1)Oc1ccc3ccccc3c1-2,1,1,2.842000,2.261400,0.580600,0.341489
partition_0,mol0519,N#Cc1ccc2c(c1)C(C1=C3C=CC=C3C=C1)(c1cc3ccccc3c3ccccc13)c1cc(C#N)ccc1-2,1,1,0.656800,0.320900,0.335900,0.000246
partition_0,mol0520,O=C1Cc2cc(N3CCOCC3)ccc2N1,1,1,3.727400,3.180000,0.547400,0.054651
partition_0,mol0521,O[C@H]1[CH]CN(C2=[N+]3C(=C(c4ccc(OCc5ccccc5)cc4)c4ccc(N5CCCCC5)n4[B-]3(F)F)C=C2)C1,1,1,0.895200,0.895200,0.000000,0.000119
partition_0,mol0522,Cc1cc(-n2c3ccccc3c3cc(C)ccc32)c2ccccc2c1,1,1,3.770600,3.257600,0.513000,0.279602
partition_0,mol0523,O=C1C=[O+][B-](F)(F)O1,1,1,3.069100,3.069100,0.000000,0.001499
partition_0,mol0524,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,1,1,3.295200,2.903600,0.391600,0.008509
partition_0,mol0525,N#Cc1cc(C#N)c2ccc3c(-c4ccccc4)cc(C#N)c4ccc1c2c43,1,1,3.405700,2.401400,1.004300,0.954667
partition_0,mol0526,CCC1=Cc2ccc3c4c(ccc1c24)C(C)=C3,1,1,1.607800,1.290900,0.316900,0.001598
partition_0,mol0527,CCCCCCCn1cccc1/C=N\c1cc(Cl)cc(Cl)c1,1,1,3.595600,3.015900,0.579700,0.305158
partition_0,mol0528,N#Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,1,1,3.846600,3.108900,0.737700,1.019721
partition_0,mol0529,O=S=O,1,1,2.284100,2.284100,0.000000,0.020839
partition_0,mol0530,C1=Cc2cc(N3c4ccccc4Oc4ccccc43)c3c4c(ccc1c24)C=C3,1,1,1.473300,1.097500,0.375800,0.126305
partition_0,mol0531,C[CH]CC[C@@H](C)CCCc1ccoc1,1,1,4.242800,4.242800,0.000000,0.000002
partition_0,mol0532,Cc1cc2c3c(cccc3c1)C=C2,1,1,2.623300,2.255200,0.368100,0.005152
partition_0,mol0533,O=S(=O)(c1ccccc1)c1ccc2c(c1)c1cc(S(=O)(=O)c3ccccc3)ccc1n2-c1cc2cccnc2c2ncccc12,1,1,3.832600,3.427300,0.405300,0.293697
partition_0,mol0534,CCCCCCCCC(=O)c1cc(F)c(O)c(F)c1,1,1,3.897400,3.584900,0.312500,0.001790
partition_0,mol0535,CC1=Cc2cc(C#N)c3c4c(ccc1c24)C=C3,1,1,1.542800,1.232000,0.310800,0.000107
partition_0,mol0536,Cc1cc(C)c2c(C)cc(C)c3c2c1C=C3,1,1,2.558300,2.183100,0.375200,0.012660
partition_0,mol0537,CCCCCCCCN1C(=O)c2ccccc2C1=O,1,1,3.574600,3.232400,0.342200,0.003954
partition_0,mol0538,COc1ccc2nc3ccc(S)cc3c(NC(=O)C=Cc3ccccc3)c2c1,1,1,3.033900,2.165300,0.868600,0.448804
partition_0,mol0539,O=S(=O)(c1ccccc1)c1ccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc1,1,1,3.905900,3.444200,0.461700,0.273907
partition_0,mol0540,CC(=O)N1C(=O)C(=O)c2ccccc21,1,1,2.339100,2.338900,0.000200,0.000386
partition_0,mol0541,CCCCCOc1cc2ccc3c(-c4ccncc4)cc(-c4ccncc4)c4ccc(c1)c2c34,1,1,3.436800,2.669700,0.767100,0.051465
partition_0,mol0542,N#Cc1ccc2ccc3cccc4ccc1c2c34,1,1,3.686300,2.624000,1.062300,0.092376
partition_0,mol0543,Cc1cc2c3cc(C#N)c(C#N)cc3n(-c3ccccc3)c2cc1C#N,1,1,3.453500,2.973200,0.480300,0.140334
partition_0,mol0544,CSc1cc(C)cc2ccccc12,1,1,3.893800,3.056300,0.837500,0.226278
partition_0,mol0545,CCCCCCCCN1c2ccccc2C(C)(C)c2cc(N3c4ccccc4C(C)(C)c4ccccc43)ccc21,1,1,4.006800,3.365100,0.641700,0.101658
partition_0,mol0546,CCCCCCCCCN1c2ccccc2C12C=Nc1c(cc3ccc4cccc5ccc1c3c45)O2,1,2,3.159300,2.491700,0.667600,0.288993
partition_0,mol0547,CCC1=Cc2ccc3c4c(ccc1c24)C=C3,1,2,1.610400,1.294300,0.316100,0.000529
partition_0,mol0548,CCCCOc1ccc2ccc3cccc4ccc1c2c34,1,2,3.603400,2.586200,1.017200,0.227308
partition_0,mol0549,CC1=CC(Cc2ccc3c(c2)c2cc(C)ccc2n3C)=CC1(c1ccccc1)c1cc(C)cc(C)c1,1,2,3.834100,3.158700,0.675400,0.066273
partition_0,mol0550,CC1=Cc2ccc3c4c(cc(N(C)C)c1c24)C=C3,1,2,1.374400,1.039100,0.335300,0.017770
partition_0,mol0551,CCCCCCCCCN1C(=O)c2cccc3cc(N=Cc4ccc(N5CCOCC5)cc4)cc(c23)C1=O,1,2,3.224500,2.522400,0.702100,0.244228
partition_0,mol0552,CC(=O)N/N=C/c1c2ccccc2cc2ccccc12,1,2,3.120500,2.027900,1.092600,0.563986
partition_0,mol0553,CCCCCCCCCN1c2ccc(C#N)cc2Sc2cc(C=O)ccc21,1,2,2.730800,2.285100,0.445700,0.279337
partition_0,mol0554,N#Cc1nc2ccccc2nc1-c1cn(-c2ccccc2)c2ccccc12,1,2,2.911400,2.685100,0.226300,0.023574
partition_0,mol0555,CCCCCOc1cc(OCCC)ccc1-n1cc(-c2ccc(C=C(C#N)C(=O)O)cc2)nn1,1,2,3.696100,2.696400,0.999700,1.893807
partition_0,mol0556,CCCCCCCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,1,2,2.405800,1.664500,0.741300,0.546975
partition_0,mol0557,CCCCCCCCCCCCCCCOc1ccccc1N1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,1,2,2.293200,1.523400,0.769800,0.687036
partition_0,mol0558,BrC1=Cc2ccc3c4c(ccc1c24)C=C3,1,2,1.586800,1.267600,0.319200,0.000169
partition_0,mol0559,CCc1cc2c3c(ccc4c3c1C(C)=C4)C=C2,1,2,1.618000,1.302700,0.315300,0.001082
partition_0,mol0560,CCCCCCCN1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O,1,2,3.434600,2.615800,0.818800,0.648092
partition_0,mol0561,CCCc1cc2ccc3cc(C)cc4cc1-c2c34,1,2,1.639600,1.289500,0.350100,0.001300
partition_0,mol0562,CCCCCCCCCN1c2ccc(Br)cc2C(C)(C)c2cc(Br)ccc21,1,2,3.946600,3.365100,0.581500,0.068422
partition_0,mol0563,Cc1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2-c1cccc(S(=O)(=O)c2ccccc2)c1,1,2,3.840600,3.417900,0.422700,0.259858
partition_0,mol0564,BrC1=Cc2ccc3c4c(ccc1c24)C(Br)=C3,1,2,1.546300,1.226700,0.319600,0.000745
partition_0,mol0565,C1=Cc2ccc3c4c(ccc1c24)C=C3c1ncccn1,1,2,1.541000,1.205000,0.336000,0.007955
partition_0,mol0566,CCCCCCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,1,2,2.378300,1.641100,0.737200,0.583200
partition_0,mol0567,CCCCCCCN1c2cc(N(C)C)ccc2C(C)(C)C12C=Nc1c(ccc3cc4ccccc4cc13)O2,1,2,3.058100,2.109600,0.948500,0.291239
partition_0,mol0568,Cc1ccc2ccc3c(C)cc(C)c4ccc1c2c34,1,2,3.677600,2.638600,1.039000,0.003148
partition_0,mol0569,CCCc1cc(CCC)c2ccc3c(C(=O)c4ccccc4)cc(C)c4ccc1c2c43,1,2,3.327700,2.454600,0.873100,0.755860
partition_0,mol0570,N#Cc1ccc(-c2ccc(N3CCCC3)cc2)c2c1-c1ccccc1C2=O,1,2,2.434600,2.144500,0.290100,0.141039
partition_0,mol0571,CCCCCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,1,2,2.374800,1.638300,0.736500,0.579301
partition_0,mol0572,CCCCCCCCCN1c2ccccc2C(C)(C)c2cc(C#N)ccc21,1,2,3.781900,3.024900,0.757000,0.772025
partition_0,mol0573,CCCCCCCCCCCN1c2ccccc2Sc2cc(Br)ccc21,1,2,2.470400,2.420200,0.050200,0.008149
partition_0,mol0574,N#Cc1ccc2ccc3ccc(c1)c23,1,2,0.831500,0.769000,0.062500,0.000257
partition_0,mol0575,CCCC1(C)c2cc(-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc21,1,2,3.821600,3.393300,0.428300,1.097061
partition_0,mol0576,C1=NC(c2cn(-c3ccccc3)nc2-c2ccccc2)=C1,1,2,1.796200,1.049900,0.746300,0.096721
partition_0,mol0577,CCCCCCCCCCBr,1,2,6.262900,6.262000,0.000900,0.002418
partition_0,mol0578,O=S(=O)(c1ccccc1)c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)cnc32)cc1,1,2,3.739300,3.271300,0.468000,0.117331
partition_0,mol0579,OC[C@H]1O[CH][C@@H](NC(=S)Nc2ccc3cc4ccccc4cc3c2)[C@H](O)[C@H]1O,1,2,2.408900,2.408900,0.000000,0.004534
partition_0,mol0580,O=c1ccn([C@H]2O[CH][C@H](O)[C@H]2O)c(=O)[nH]1,1,2,3.658200,3.658200,0.000000,0.000001
partition_0,mol0581,CCCCCCCCCCCCCOc1cc2cc(/C=C(\C#N)c3ccc([N+](=O)[O-])cc3)c(=O)oc2cc1OCCCCCCCCCCCC,1,2,2.942400,2.044700,0.897700,1.341795
partition_0,mol0582,O=C(F)c1ccc(N(c2ccccc2)c2ccccc2)cc1,1,2,3.490700,2.577200,0.913500,0.944115
partition_0,mol0583,CC1(C)c2ccccc2N(c2ccc(-n3nc(C#N)c(-c4ccccc4)n3)cc2)c2ccccc21,1,2,3.421600,2.770200,0.651400,1.625760
partition_0,mol0584,CCCC1=Cc2ccc3c4c(ccc1c24)C(C)=C3,1,2,1.606000,1.289600,0.316400,0.001619
partition_0,mol0585,COc1ccnc(OC)n1,1,2,5.098700,4.518200,0.580500,0.006480
partition_0,mol0586,CCc1cc(C)c2ccc3c(CC)cc(CC)c4ccc1c2c34,1,2,3.604800,2.636900,0.967900,0.003999
partition_0,mol0587,CCC1=C2C=CC=C2C(C)=C1,1,2,0.565800,0.214800,0.351000,0.000137
partition_0,mol0588,CCCCCCCN1c2ccc(-c3ccc(C=C(C#N)C(=O)O)cc3)cc2C2CCCC21,1,2,2.956500,2.136500,0.820000,1.738286
partition_0,mol0589,CCCCCCCCCN1C(=O)c2cccc3c(-c4cc(OC)c(OC)c(OC)c4)ccc(c23)C1=O,1,2,3.239900,2.598800,0.641100,0.503157
partition_0,mol0590,CN(C)c1ccc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)cc1[N+](=O)[O-],1,2,2.910100,2.190900,0.719200,0.170138
partition_0,mol0591,Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43,1,2,3.664500,2.597200,1.067300,0.002430
partition_0,mol0592,CCCCCCCCCN1C(=O)c2cccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(c23)C1=O,1,2,3.071700,2.542700,0.529000,0.983415
partition_0,mol0593,CCc1cc(C)c2cccc3c2c1C=C3,1,2,2.593900,2.226200,0.367700,0.010219
partition_0,mol0594,CC1=Cc2ccc3c4c(cc(N(c5ccccc5)c5ccccc5)c1c24)C=C3,1,2,1.491700,1.174900,0.316800,0.038293
partition_0,mol0595,Cc1cc2cccc3ccc4cccc1c4c32,1,2,3.757800,2.768000,0.989800,0.001945
partition_0,mol0596,CC(C)(C)C1=CC2=CC=CC2=C1,1,2,0.659700,0.287300,0.372400,0.000146
partition_0,mol0597,Cc1cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc(C2c3ccccc3Oc3ccccc32)c1,1,2,4.143200,4.015500,0.127700,0.023318
partition_0,mol0598,c1ccc2c(c1)Sc1ccccc1N2C1CCCC1,1,2,3.417800,3.100400,0.317400,0.034182
partition_0,mol0599,Cn1c2ccccc2c2ccc(-c3c(C(F)(F)F)cc(C(F)(F)F)cc3C(F)(F)F)cc21,1,2,3.834800,3.362200,0.472600,0.070772
partition_0,mol0600,CCC1(C)c2cc(C#Cc3cccc(C=C(C#N)C#N)c3)ccc2-c2ccc(C#Cc3cccc(C=C(C#N)C#N)c3)cc21,1,2,3.734800,2.983700,0.751100,0.813843
partition_0,mol0601,CCCCCCCCC(=O)c1cc2cc3c(cc2oc1=O)N(CC)CCN3CC,1,2,2.458700,1.634700,0.824000,0.335293
partition_0,mol0602,N#Cc1cc2ccc3cc(C#N)cc4ccc(c1)c2c34,1,2,3.577400,2.818800,0.758600,0.019962
partition_0,mol0603,CCCCCCCCCN1c2ccccc2Sc2cc(F)ccc21,1,2,3.323900,3.038700,0.285200,0.006115
partition_0,mol0604,N#CC1=Cc2ccc3c4c(ccc1c24)C(C#N)=C3,1,2,1.571200,1.225200,0.346000,0.005867
partition_0,mol0605,N#Cc1ccc2cccc3c2c1C=C3,1,2,2.428700,2.063300,0.365400,0.010939
partition_0,mol0606,CCCCCCCCCCCOc1ccc2ccc3cccc4ccc1c2c34,1,3,3.575400,2.586700,0.988700,0.212854
partition_0,mol0607,CC(=O)Nc1ccc2ccccc2c1,1,3,3.981900,3.223000,0.758900,0.052220
partition_0,mol0608,Cc1cc2ccc3cccc4c(C(C)(C)C)cc(c1)c2c34,1,3,3.673300,2.782500,0.890800,0.003536
partition_0,mol0609,CCCCCCCCCCCCc1cc2c3sc(CCCCCCCCC)cc3c3sc(CCCCCCCCCC)cc3c2s1,1,3,3.829200,3.698900,0.130300,0.000007
partition_0,mol0610,CCCCCc1cc2ccc3ccc4cc(C)sc4c3c2s1,1,3,3.762900,3.522500,0.240400,0.023152
partition_0,mol0611,Nc1cnc2ccccc2c1,1,3,3.744000,2.880900,0.863100,0.142734
partition_0,mol0612,CCCCCCCCCCCCN1c2ccccc2Sc2ccc(C#Cc3ccc(F)c(F)c3)cc21,1,3,3.122300,2.814900,0.307400,0.008802
partition_0,mol0613,CCc1ccc2ccc3cccc4ccc1c2c34,1,3,3.718100,2.744800,0.973300,0.004882
partition_0,mol0614,COc1c(-c2ccc(C=O)cc2)cc2ccc3c(OC)cc(OC)c4ccc1c2c34,1,3,3.459300,2.479700,0.979600,0.111125
partition_0,mol0615,c1ccc2c(c1)sc1nccc(C3CCCC3)c12,1,3,4.096600,3.740000,0.356600,0.061949
partition_0,mol0616,CCCCOC(=O)c1ccc2ccc3cccc4ccc1c2c34,1,3,3.613800,2.612400,1.001400,0.144546
partition_0,mol0617,COc1cc(-c2cc(-c3ccccc3)c3ccccc3c2)c2ccccc2c1,1,3,3.970500,3.200900,0.769600,0.189844
